article_title,country,revision_id,article_quality,population,region
Tahani Abdalla Attia Gasmalla,Sudan,1231858620,Stub,48.1,NORTHERN AFRICA
Ibrahim Balandiya,Sudan,1249045163,Stub,48.1,NORTHERN AFRICA
Daud Bolad,Sudan,1159405029,C,48.1,NORTHERN AFRICA
Dardiri Mohammed Osman,Sudan,1250649898,C,48.1,NORTHERN AFRICA
Ahmed Diraige,Sudan,1184800375,B,48.1,NORTHERN AFRICA
El-Shafie Ahmed el-Sheikh,Sudan,1234479341,C,48.1,NORTHERN AFRICA
Bishop Philip Abbas Ghaboush,Sudan,1185627983,Stub,48.1,NORTHERN AFRICA
Zakaria Chol Gideon Gakmar,Sudan,1142883735,Stub,48.1,NORTHERN AFRICA
Shartai Jaafar Abdel Hakam,Sudan,1131930191,Stub,48.1,NORTHERN AFRICA
Ja'afar Abdul El Hakh,Sudan,1230682917,Stub,48.1,NORTHERN AFRICA
Khader Hamad,Sudan,1220926150,Stub,48.1,NORTHERN AFRICA
Khalil Ibrahim,Sudan,1219271670,C,48.1,NORTHERN AFRICA
Jarvis Yak,Sudan,1212603232,Start,48.1,NORTHERN AFRICA
Osman Kebir,Sudan,1249045186,Stub,48.1,NORTHERN AFRICA
Saeed Madibo,Sudan,1235398863,Stub,48.1,NORTHERN AFRICA
Amin Mekki Medani,Sudan,1245331928,C,48.1,NORTHERN AFRICA
Jimmy Lemi Milla,Sudan,1249045200,Start,48.1,NORTHERN AFRICA
Mohamed al-Baghir Ahmed,Sudan,1242385930,C,48.1,NORTHERN AFRICA
Mohamed El-Amin Ahmed El-Tom,Sudan,1242269376,B,48.1,NORTHERN AFRICA
Mubarak Shaddad,Sudan,1250587596,C,48.1,NORTHERN AFRICA
Muhammad al-Mahdi al-Majdhub,Sudan,1250822085,GA,48.1,NORTHERN AFRICA
Muhammad Sa'id al-Qaddal,Sudan,1163542334,C,48.1,NORTHERN AFRICA
Muhammad Sharif (Kalifa),Sudan,1174958200,Start,48.1,NORTHERN AFRICA
Abdallahi ibn Muhammad,Sudan,1193384074,GA,48.1,NORTHERN AFRICA
Abdul-Hamid Musa Kasha,Sudan,1249045206,Stub,48.1,NORTHERN AFRICA
Muhammad Nadi Pasha,Sudan,1249283227,Start,48.1,NORTHERN AFRICA
Theophilus Ochang,Sudan,1136437490,Start,48.1,NORTHERN AFRICA
Salih Mahmoud Osman,Sudan,1182025504,Start,48.1,NORTHERN AFRICA
Omer al-Qarray,Sudan,1170837054,C,48.1,NORTHERN AFRICA
Santino Deng Teng,Sudan,1175191970,Start,48.1,NORTHERN AFRICA
Simon Makwac Mayen,Sudan,1142717629,Stub,48.1,NORTHERN AFRICA
Eliaba James Surur,Sudan,1158776779,Start,48.1,NORTHERN AFRICA
Al-Haj Adam Youssef,Sudan,1249045222,Stub,48.1,NORTHERN AFRICA
Yusuf al-Ajab,Sudan,1082923942,Start,48.1,NORTHERN AFRICA
Thuli Dladla,South Africa,1213531431,Stub,60.7,SOUTHERN AFRICA
Paul Dlamini,South Africa,1224038773,Stub,60.7,SOUTHERN AFRICA
Russell Dlamini,South Africa,1246199578,Start,60.7,SOUTHERN AFRICA
Prince Sozisa Dlamini,South Africa,1195787180,B,60.7,SOUTHERN AFRICA
Mduduzi Bacede Mabuza,South Africa,1240717930,C,60.7,SOUTHERN AFRICA
Njabulo Mabuza,South Africa,1144736013,Stub,60.7,SOUTHERN AFRICA
Themba Masuku,South Africa,1248422415,Start,60.7,SOUTHERN AFRICA
Mgwagwa Gamedze,South Africa,1190520305,Stub,60.7,SOUTHERN AFRICA
Charles Myeza,South Africa,1151802964,Stub,60.7,SOUTHERN AFRICA
Ben Nsibandze,South Africa,1221995741,Stub,60.7,SOUTHERN AFRICA
Pholile Shakantu,South Africa,1238876241,Start,60.7,SOUTHERN AFRICA
Abraham Brodersson,Sweden,1225361777,C,10.5,NORTHERN EUROPE
Leila Ali Elmi,Sweden,1248971122,Stub,10.5,NORTHERN EUROPE
Bengt Snivil,Sweden,1249342849,Stub,10.5,NORTHERN EUROPE
Rudolf Fredrik Berg,Sweden,1235493370,Start,10.5,NORTHERN EUROPE
Birger Jarl,Sweden,1248497385,C,10.5,NORTHERN EUROPE
Johan Ludvig Boye,Sweden,1241170462,Start,10.5,NORTHERN EUROPE
Birger Brosa,Sweden,1250936688,Start,10.5,NORTHERN EUROPE
Axel Brusewitz,Sweden,1246686913,Stub,10.5,NORTHERN EUROPE
Nils Claëson,Sweden,1240184551,Stub,10.5,NORTHERN EUROPE
Petrus Olai Dalekarlus,Sweden,1133261700,Stub,10.5,NORTHERN EUROPE
Christoffer Dulny,Sweden,1241866380,Start,10.5,NORTHERN EUROPE
Klas Eklund,Sweden,1229156274,C,10.5,NORTHERN EUROPE
Martin Ekström,Sweden,1243213512,Start,10.5,NORTHERN EUROPE
Nils Elowsson,Sweden,1178838433,Stub,10.5,NORTHERN EUROPE
Folke the Fat,Sweden,1249341037,Stub,10.5,NORTHERN EUROPE
Hans Reinhold von Fersen,Sweden,1234257793,Stub,10.5,NORTHERN EUROPE
Hemming Gadh,Sweden,1191848807,Start,10.5,NORTHERN EUROPE
Gösta Hallberg-Cuula,Sweden,1242153764,Start,10.5,NORTHERN EUROPE
Evelina Hahne,Sweden,1206235608,Start,10.5,NORTHERN EUROPE
Greger Helin,Sweden,1196282520,Start,10.5,NORTHERN EUROPE
Anders Henriksson (politician),Sweden,1095370812,Stub,10.5,NORTHERN EUROPE
Carl P. Herslow,Sweden,1167414427,Start,10.5,NORTHERN EUROPE
Holmger Knutsson,Sweden,1022950956,Start,10.5,NORTHERN EUROPE
Albrecht Elof Ihre,Sweden,1240184590,Stub,10.5,NORTHERN EUROPE
Johan Gustaf Helin,Sweden,1196284420,Start,10.5,NORTHERN EUROPE
Ida Karkiainen,Sweden,1229897409,Stub,10.5,NORTHERN EUROPE
Karl the Deaf,Sweden,1250936525,Stub,10.5,NORTHERN EUROPE
Gustav Kasselstrand,Sweden,1248633458,C,10.5,NORTHERN EUROPE
Mats Kettilmundsson,Sweden,1220804432,Start,10.5,NORTHERN EUROPE
Per Klarberg,Sweden,1217619914,Stub,10.5,NORTHERN EUROPE
Sture Korpi,Sweden,1245846292,Stub,10.5,NORTHERN EUROPE
Henrik Landerholm,Sweden,1250601426,Start,10.5,NORTHERN EUROPE
Yvonne Lindholm,Sweden,1222574845,Start,10.5,NORTHERN EUROPE
Peeter Luksep,Sweden,1246219825,Stub,10.5,NORTHERN EUROPE
Vilhelm Lundström (philologist),Sweden,1247243411,C,10.5,NORTHERN EUROPE
Eskil Magnusson,Sweden,1249348846,Start,10.5,NORTHERN EUROPE
Stig Malm,Sweden,1191857507,Start,10.5,NORTHERN EUROPE
Ture Malmgren,Sweden,1250773402,GA,10.5,NORTHERN EUROPE
Magnus Minniskiöld,Sweden,1242948023,C,10.5,NORTHERN EUROPE
Omar Mustafa,Sweden,1209453058,Start,10.5,NORTHERN EUROPE
Reto Nause,Sweden,1243764649,Start,10.5,NORTHERN EUROPE
Sven-Olle Olsson,Sweden,1214971665,Stub,10.5,NORTHERN EUROPE
Vera Oredsson,Sweden,1248269143,C,10.5,NORTHERN EUROPE
Gabriel Gustafsson Oxenstierna,Sweden,1191855968,C,10.5,NORTHERN EUROPE
Carl Fredrik Pechlin,Sweden,1174570277,Start,10.5,NORTHERN EUROPE
Carl Piper,Sweden,1234258396,Start,10.5,NORTHERN EUROPE
Filip Julius Bernhard von Platen,Sweden,1179825961,Stub,10.5,NORTHERN EUROPE
Tomas Polus,Sweden,1192131280,Stub,10.5,NORTHERN EUROPE
Nils Reuterholm,Sweden,1171229279,Stub,10.5,NORTHERN EUROPE
Qristina Ribohn,Sweden,1245027839,Start,10.5,NORTHERN EUROPE
Oliver Rosengren,Sweden,1230606371,Stub,10.5,NORTHERN EUROPE
Karl Gustaf Scherman,Sweden,1149882720,Stub,10.5,NORTHERN EUROPE
Per Sefastsson,Sweden,1249534409,Start,10.5,NORTHERN EUROPE
Erik Carlsson Sjöblad,Sweden,1009863371,Start,10.5,NORTHERN EUROPE
Erik Sparre,Sweden,1250546396,FA,10.5,NORTHERN EUROPE
Jimmy Ståhl,Sweden,1239749367,Stub,10.5,NORTHERN EUROPE
Adolf Ludvig Stierneld,Sweden,1231611546,Start,10.5,NORTHERN EUROPE
Vávra Suk,Sweden,1245847015,Stub,10.5,NORTHERN EUROPE
Peter Sunde,Sweden,1250789363,C,10.5,NORTHERN EUROPE
August Tamm,Sweden,1245846939,Stub,10.5,NORTHERN EUROPE
Robert Macfie Thorburn,Sweden,1240718396,Start,10.5,NORTHERN EUROPE
Jessica Thunander,Sweden,1248954135,Stub,10.5,NORTHERN EUROPE
Lars Törnman,Sweden,1036368817,Stub,10.5,NORTHERN EUROPE
Ulrika Björklund,Sweden,1246219604,Stub,10.5,NORTHERN EUROPE
Fredrik Vejdeland,Sweden,1248630285,C,10.5,NORTHERN EUROPE
Gustaf af Wetterstedt,Sweden,1245847744,Stub,10.5,NORTHERN EUROPE
Bertil Zachrisson,Sweden,1242494191,Stub,10.5,NORTHERN EUROPE
Arthur Bally,Switzerland,1223344313,Stub,8.8,WESTERN EUROPE
Gallus Jacob Baumgartner,Switzerland,1218642069,Start,8.8,WESTERN EUROPE
Jacqueline Berenstein-Wavre,Switzerland,1227596158,Start,8.8,WESTERN EUROPE
Toni Bortoluzzi,Switzerland,1244053937,Start,8.8,WESTERN EUROPE
Franz Josef Bucher,Switzerland,1231998192,GA,8.8,WESTERN EUROPE
Adolf Bühler Jr.,Switzerland,1158603291,Start,8.8,WESTERN EUROPE
Thomas Burgherr,Switzerland,1244066206,Start,8.8,WESTERN EUROPE
Achille Casanova,Switzerland,1153207621,Start,8.8,WESTERN EUROPE
Conradin Cramer,Switzerland,1244057987,Start,8.8,WESTERN EUROPE
Niklaus Dachselhofer,Switzerland,1244058682,Stub,8.8,WESTERN EUROPE
Denis de la Reussille,Switzerland,1179851210,Stub,8.8,WESTERN EUROPE
Josef Dittli,Switzerland,1244066634,Start,8.8,WESTERN EUROPE
Ruggero Dollfus,Switzerland,1249454578,C,8.8,WESTERN EUROPE
Nina Fehr Düsel,Switzerland,1244066162,Start,8.8,WESTERN EUROPE
Sigmund von Erlach,Switzerland,1244058763,Stub,8.8,WESTERN EUROPE
Johann Rudolf Faesch,Switzerland,1244057992,Stub,8.8,WESTERN EUROPE
Peter Falck,Switzerland,1243369901,GA,8.8,WESTERN EUROPE
Annina von Falkenstein,Switzerland,1244057999,Stub,8.8,WESTERN EUROPE
Patricia von Falkenstein,Switzerland,1244066170,Start,8.8,WESTERN EUROPE
Laurence Fehlmann Rielle,Switzerland,1244066109,Stub,8.8,WESTERN EUROPE
Hans Fehr,Switzerland,1241393677,Start,8.8,WESTERN EUROPE
Nils Fiechter,Switzerland,1230781988,Start,8.8,WESTERN EUROPE
Ersilia Fossati,Switzerland,1244055920,C,8.8,WESTERN EUROPE
Samuel Frey,Switzerland,1245557114,C,8.8,WESTERN EUROPE
Benjamin Giezendanner,Switzerland,1250258460,GA,8.8,WESTERN EUROPE
Urs Glutz von Blotzheim,Switzerland,1166283068,Stub,8.8,WESTERN EUROPE
Jean-Pierre Grin-Hofmann,Switzerland,1250258940,Start,8.8,WESTERN EUROPE
Lars Guggisberg,Switzerland,1244066096,Start,8.8,WESTERN EUROPE
Petermann von Gundoldingen,Switzerland,1234455075,Start,8.8,WESTERN EUROPE
Martin Haab,Switzerland,1244066124,Start,8.8,WESTERN EUROPE
Hans-Ulrich Bigler,Switzerland,1244058553,Stub,8.8,WESTERN EUROPE
André Hediger,Switzerland,1244058232,Start,8.8,WESTERN EUROPE
Heidi Z'graggen,Switzerland,1244066625,Stub,8.8,WESTERN EUROPE
Georg Friedrich Heilmann,Switzerland,1234879513,Stub,8.8,WESTERN EUROPE
Thomas Helbling,Switzerland,1237220384,Start,8.8,WESTERN EUROPE
David Hess (painter),Switzerland,1191616390,Start,8.8,WESTERN EUROPE
Karl Otto Hunziker,Switzerland,1133272037,Start,8.8,WESTERN EUROPE
Jakob Stark,Switzerland,1244058343,Stub,8.8,WESTERN EUROPE
Jean-Pierre Hocké,Switzerland,1244057824,Stub,8.8,WESTERN EUROPE
Walter Kälin,Switzerland,1186854964,C,8.8,WESTERN EUROPE
Thomas Knutti,Switzerland,1244066213,Stub,8.8,WESTERN EUROPE
Kris Vietze,Switzerland,1244066080,Start,8.8,WESTERN EUROPE
Frédéric-César de La Harpe,Switzerland,1244058843,C,8.8,WESTERN EUROPE
Georgie Lamon,Switzerland,1226360681,Stub,8.8,WESTERN EUROPE
Hubert Lauper,Switzerland,1244054758,Start,8.8,WESTERN EUROPE
Paul Lüönd,Switzerland,1073049884,Stub,8.8,WESTERN EUROPE
Martin Hübscher,Switzerland,1244054811,Stub,8.8,WESTERN EUROPE
Ursula Mauch,Switzerland,1195570688,Start,8.8,WESTERN EUROPE
Jakob Meyer zum Hasen,Switzerland,1244058039,C,8.8,WESTERN EUROPE
Kurt Meyer (Lucerne),Switzerland,1205146093,Stub,8.8,WESTERN EUROPE
Simon Michel,Switzerland,1244066188,Start,8.8,WESTERN EUROPE
Damian Müller,Switzerland,1244066611,Start,8.8,WESTERN EUROPE
Peter Ochs,Switzerland,1244058842,Start,8.8,WESTERN EUROPE
Giovanni Orelli,Switzerland,1202694805,Start,8.8,WESTERN EUROPE
Ludwig Pfyffer,Switzerland,1240133847,Start,8.8,WESTERN EUROPE
Paul Rechsteiner,Switzerland,1250258921,Start,8.8,WESTERN EUROPE
Rudolf Rechsteiner,Switzerland,1223078631,Stub,8.8,WESTERN EUROPE
Ital Reding the Elder,Switzerland,1215773663,Start,8.8,WESTERN EUROPE
Jules Repond,Switzerland,1208465181,Start,8.8,WESTERN EUROPE
Estelle Revaz,Switzerland,1246437002,Start,8.8,WESTERN EUROPE
Gebhard Rohner,Switzerland,1244056151,Stub,8.8,WESTERN EUROPE
Eduard August Rübel,Switzerland,1246874348,Start,8.8,WESTERN EUROPE
Farah Rumy,Switzerland,1244066021,Start,8.8,WESTERN EUROPE
Vinzenz Rüttimann,Switzerland,1144171929,C,8.8,WESTERN EUROPE
Gregor Rutz,Switzerland,1244066056,Start,8.8,WESTERN EUROPE
Sergio Salvioni,Switzerland,1220215459,Start,8.8,WESTERN EUROPE
Alfred Emanuel Sarasin,Switzerland,1193089312,Stub,8.8,WESTERN EUROPE
Nicolas Théodore de Saussure,Switzerland,1245494910,GA,8.8,WESTERN EUROPE
Peter-Josef Schallberger,Switzerland,1022570699,Stub,8.8,WESTERN EUROPE
Josef Scherrer,Switzerland,1187270565,Stub,8.8,WESTERN EUROPE
Jacob Schmidheiny,Switzerland,1240270170,Stub,8.8,WESTERN EUROPE
Nicola Siegrist,Switzerland,1241393904,Stub,8.8,WESTERN EUROPE
André Simonazzi,Switzerland,1245560647,Start,8.8,WESTERN EUROPE
Vreni Spoerry,Switzerland,1249598755,Start,8.8,WESTERN EUROPE
Niklaus Friedrich von Steiger,Switzerland,1226367351,Stub,8.8,WESTERN EUROPE
Silvia Steiner,Switzerland,1244496245,Stub,8.8,WESTERN EUROPE
Charles-Alexandre Steinhäuslin,Switzerland,1134567603,Start,8.8,WESTERN EUROPE
Hansjörg Trachsel,Switzerland,1019997611,Start,8.8,WESTERN EUROPE
Paul Usteri,Switzerland,1249591574,Start,8.8,WESTERN EUROPE
Vroni Thalmann-Bieri,Switzerland,1244066243,Start,8.8,WESTERN EUROPE
Eric Weber,Switzerland,1244701618,GA,8.8,WESTERN EUROPE
Johann Rudolf Wettstein,Switzerland,1243370481,GA,8.8,WESTERN EUROPE
Louis Wyrsch,Switzerland,1244812259,GA,8.8,WESTERN EUROPE
Theodor Ab Yberg,Switzerland,1162340000,Stub,8.8,WESTERN EUROPE
Andrea Zryd,Switzerland,1244065975,Stub,8.8,WESTERN EUROPE
Sebastian Peregrin Zwyer,Switzerland,1234453204,Start,8.8,WESTERN EUROPE
Ursula Zybach,Switzerland,1244066228,Stub,8.8,WESTERN EUROPE
Adil Arslan,Syria,1221969287,C,23.2,WESTERN ASIA
Mohammed Akkad,Syria,1212170538,Stub,23.2,WESTERN ASIA
Sultan al-Atrash,Syria,1249371663,C,23.2,WESTERN ASIA
Ayyash Al-Haj,Syria,1237147110,GA,23.2,WESTERN ASIA
Ghias Barakat,Syria,1194543288,C,23.2,WESTERN ASIA
Subhi Bey Barakat,Syria,1249443896,Start,23.2,WESTERN ASIA
Abdul Qader Barmada,Syria,1207792124,Stub,23.2,WESTERN ASIA
Tawfiq Bay,Syria,1219730900,Start,23.2,WESTERN ASIA
Ibrahim Biro,Syria,1143751897,Start,23.2,WESTERN ASIA
Yusuf Franko Coussa,Syria,1217309774,Stub,23.2,WESTERN ASIA
Amir al-Dandal,Syria,1119046699,Start,23.2,WESTERN ASIA
Abd al-Razzaq al-Dandashi,Syria,1063356756,Start,23.2,WESTERN ASIA
Ahmad Diyab,Syria,1221200569,Stub,23.2,WESTERN ASIA
Hadad-yith'i,Syria,1226253908,C,23.2,WESTERN ASIA
Hisham Marwah,Syria,1190361034,Stub,23.2,WESTERN ASIA
Edmond Al-Homsi,Syria,1160959602,Stub,23.2,WESTERN ASIA
Louay Hussein,Syria,1218353001,Start,23.2,WESTERN ASIA
Ihsan Al Jabri,Syria,1234945394,Stub,23.2,WESTERN ASIA
Jihad Makdissi,Syria,1152065786,C,23.2,WESTERN ASIA
Mohammad Jumah,Syria,1031226079,Stub,23.2,WESTERN ASIA
Sami al-Jundi,Syria,1198776886,C,23.2,WESTERN ASIA
Kamal al-Qassab,Syria,1178981048,Stub,23.2,WESTERN ASIA
Kamil Pasha al-Qudsi,Syria,1179052230,Stub,23.2,WESTERN ASIA
Abdul-Aziz al-Khair,Syria,1250373499,C,23.2,WESTERN ASIA
Fayez al-Khoury,Syria,1225987131,Stub,23.2,WESTERN ASIA
Mar'i Pasha al-Mallah,Syria,1210271884,Start,23.2,WESTERN ASIA
Antun Maqdisi,Syria,1012298345,Start,23.2,WESTERN ASIA
Mahmoud Ahmad Marei,Syria,1230265066,Stub,23.2,WESTERN ASIA
Muhammad Talab Hilal,Syria,1177246555,C,23.2,WESTERN ASIA
Mustafa al-Mousa,Syria,1232328719,Stub,23.2,WESTERN ASIA
Mustafa al-Siba'i,Syria,1222139654,Start,23.2,WESTERN ASIA
Shukri al-Quwatli,Syria,1249646378,FA,23.2,WESTERN ASIA
Nasim al-Safarjalani,Syria,1170899887,Start,23.2,WESTERN ASIA
Salem al-Meslet,Syria,1233316986,Stub,23.2,WESTERN ASIA
Muhammad al-Sufi,Syria,1240829022,C,23.2,WESTERN ASIA
Mohammad Farouk Tayfour,Syria,1227582547,Stub,23.2,WESTERN ASIA
Huang Chaoqin,Taiwan,1224455287,C,23.4,EAST ASIA
Li Huang,Taiwan,1213839588,C,23.4,EAST ASIA
Lin Tze-luen,Taiwan,1246285698,Stub,23.4,EAST ASIA
Liu Yongfu,Taiwan,1206475050,C,23.4,EAST ASIA
Chiu Feng-chia,Taiwan,1235021705,Start,23.4,EAST ASIA
Jay N. Shih,Taiwan,1191671988,Start,23.4,EAST ASIA
Wu Fang-ming,Taiwan,1243517167,Start,23.4,EAST ASIA
Wu Heling,Taiwan,1226731801,C,23.4,EAST ASIA
Xie Jieshi,Taiwan,1232710892,Start,23.4,EAST ASIA
Zheng Kezang,Taiwan,1234135483,Start,23.4,EAST ASIA
Olimzhon Boboyev,Tajikistan,1161594734,Stub,10.2,CENTRAL ASIA
Mahmadali Hayit,Tajikistan,1177322940,Start,10.2,CENTRAL ASIA
Muhiddin Kabiri,Tajikistan,1228369923,C,10.2,CENTRAL ASIA
Umarali Kuvvatov,Tajikistan,1220293678,GA,10.2,CENTRAL ASIA
Bobo Makhamov,Tajikistan,1250343350,Start,10.2,CENTRAL ASIA
Maksud Ibragimov,Tajikistan,1250091255,Start,10.2,CENTRAL ASIA
Nusratullo Maksum,Tajikistan,1248230055,Stub,10.2,CENTRAL ASIA
Abduhalim Nazarzoda,Tajikistan,1244341302,Start,10.2,CENTRAL ASIA
Alim Sherzamonov,Tajikistan,1220345957,Start,10.2,CENTRAL ASIA
Shirinsho Shotemur,Tajikistan,1242146416,C,10.2,CENTRAL ASIA
Bozor Sobir,Tajikistan,1205364044,B,10.2,CENTRAL ASIA
Shukhrat Sultonov,Tajikistan,1193501274,C,10.2,CENTRAL ASIA
Nur Tabar,Tajikistan,1135059804,Stub,10.2,CENTRAL ASIA
Timothy Apiyo,Tanzania,1235330925,Stub,67.4,EASTERN AFRICA
Jumaa Aweso,Tanzania,1237150214,Start,67.4,EASTERN AFRICA
Hussein Bashe,Tanzania,1245156735,Start,67.4,EASTERN AFRICA
Maurice Henry Dorman,Tanzania,1245480733,Start,67.4,EASTERN AFRICA
Fundikira III,Tanzania,1174880016,Start,67.4,EASTERN AFRICA
Josephat Gwajima,Tanzania,1166437594,Start,67.4,EASTERN AFRICA
Issa Kassim Issa,Tanzania,1138540336,Stub,67.4,EASTERN AFRICA
Bonnah Kaluwa,Tanzania,1184183821,Start,67.4,EASTERN AFRICA
Michael Kamaliza,Tanzania,1242314566,Stub,67.4,EASTERN AFRICA
Jeremiah Kasambala,Tanzania,1214791663,Start,67.4,EASTERN AFRICA
Hemed Khamis,Tanzania,1065741571,Stub,67.4,EASTERN AFRICA
Adam Kimbisa,Tanzania,1152096144,Stub,67.4,EASTERN AFRICA
Saed Kubenea,Tanzania,1145252802,Stub,67.4,EASTERN AFRICA
Elias John Kwandikwa,Tanzania,1232074429,Start,67.4,EASTERN AFRICA
Theddy Ladislaus,Tanzania,1238999184,Start,67.4,EASTERN AFRICA
Michael C. Latham,Tanzania,1174105516,Start,67.4,EASTERN AFRICA
Paul Makonda,Tanzania,1234668593,Start,67.4,EASTERN AFRICA
Julie Manning,Tanzania,1216899017,Start,67.4,EASTERN AFRICA
Salome Joseph Mbatia,Tanzania,1152809878,Start,67.4,EASTERN AFRICA
Ruth Hiyob Mollel,Tanzania,1158305325,Start,67.4,EASTERN AFRICA
Ibrahim Saidi Rashidi Msabaha,Tanzania,1209101831,Stub,67.4,EASTERN AFRICA
Albert Msando,Tanzania,1218472050,Stub,67.4,EASTERN AFRICA
John Mwakangale,Tanzania,1248614235,B,67.4,EASTERN AFRICA
Juma Mwapachu,Tanzania,1245069740,Start,67.4,EASTERN AFRICA
Abdullah Mwinyi,Tanzania,1167472782,Start,67.4,EASTERN AFRICA
Asanterabi Zephaniah Nsilo Swai,Tanzania,1152270041,Start,67.4,EASTERN AFRICA
Mateo Qares,Tanzania,1244548143,Stub,67.4,EASTERN AFRICA
Augustino Ramadhani,Tanzania,1175656782,B,67.4,EASTERN AFRICA
Catherine Ruge,Tanzania,1104077288,Start,67.4,EASTERN AFRICA
Festo Sanga,Tanzania,1207830108,Start,67.4,EASTERN AFRICA
Abdallah Ulega,Tanzania,1237192582,Stub,67.4,EASTERN AFRICA
Mwita Waitara,Tanzania,1175946667,Stub,67.4,EASTERN AFRICA
Akanat Promphan,Thailand,1246144492,Start,66.0,SOUTHEAST ASIA
Borwornsak Uwanno,Thailand,1164622554,C,66.0,SOUTHEAST ASIA
Bunsong Noisophon,Thailand,1250305357,Stub,66.0,SOUTHEAST ASIA
Chada Thaiseth,Thailand,1248956827,Stub,66.0,SOUTHEAST ASIA
Chaithawat Tulathon,Thailand,1250055355,GA,66.0,SOUTHEAST ASIA
Charoen Suepsaeng,Thailand,1232708031,Stub,66.0,SOUTHEAST ASIA
Chatchawal Kong-udom,Thailand,1167987847,Stub,66.0,SOUTHEAST ASIA
Chob Yodkaew,Thailand,1067190492,Stub,66.0,SOUTHEAST ASIA
Cholnan Srikaew,Thailand,1235669240,C,66.0,SOUTHEAST ASIA
Chonthicha Jaengraew,Thailand,1225928531,C,66.0,SOUTHEAST ASIA
Chuwit Chitsakul,Thailand,1067190867,Start,66.0,SOUTHEAST ASIA
Hangthong Thammawattana,Thailand,1233611324,C,66.0,SOUTHEAST ASIA
Kasidej Chutimant,Thailand,1223927680,C,66.0,SOUTHEAST ASIA
Khrong Chandawong,Thailand,1126977537,C,66.0,SOUTHEAST ASIA
Kriangkrai Srirak,Thailand,1250846650,Stub,66.0,SOUTHEAST ASIA
Maris Sangiampongsa,Thailand,1247198623,Start,66.0,SOUTHEAST ASIA
Mongkol Surasajja,Thailand,1250305183,Stub,66.0,SOUTHEAST ASIA
Natthaphong Ruengpanyawut,Thailand,1249112392,GA,66.0,SOUTHEAST ASIA
Nukun Prachuapmo,Thailand,1233734595,Stub,66.0,SOUTHEAST ASIA
Padipat Suntiphada,Thailand,1246289890,C,66.0,SOUTHEAST ASIA
Pallop Pinmanee,Thailand,1250846411,C,66.0,SOUTHEAST ASIA
Phayom Chulanont,Thailand,1244304302,Start,66.0,SOUTHEAST ASIA
Pichit Chuenban,Thailand,1245657061,C,66.0,SOUTHEAST ASIA
Pita Limjaroenrat,Thailand,1250883874,FA,66.0,SOUTHEAST ASIA
Rangsiman Rome,Thailand,1249147389,Start,66.0,SOUTHEAST ASIA
Rukchanok Srinork,Thailand,1239869578,Start,66.0,SOUTHEAST ASIA
Samak Jalikula,Thailand,1229939327,Stub,66.0,SOUTHEAST ASIA
Sang Phathanothai,Thailand,1246817296,Start,66.0,SOUTHEAST ASIA
Sereepisuth Temeeyaves,Thailand,1245656316,C,66.0,SOUTHEAST ASIA
Singsuk Singpai,Thailand,1250845346,Stub,66.0,SOUTHEAST ASIA
So Sethaputra,Thailand,1243909413,GA,66.0,SOUTHEAST ASIA
Sodsai Rungphothong,Thailand,1223116979,Stub,66.0,SOUTHEAST ASIA
Sophon Suphapong,Thailand,1056597902,Stub,66.0,SOUTHEAST ASIA
Suchatvee Suwansawat,Thailand,1175896229,GA,66.0,SOUTHEAST ASIA
Surangkana Wayuparb,Thailand,1248232277,C,66.0,SOUTHEAST ASIA
Suriya Chindawongse,Thailand,1249276735,Start,66.0,SOUTHEAST ASIA
Sutin Klungsang,Thailand,1250403525,Start,66.0,SOUTHEAST ASIA
Teerakiat Jaroensettasin,Thailand,1241986465,Stub,66.0,SOUTHEAST ASIA
Thamanat Prompow,Thailand,1245657040,B,66.0,SOUTHEAST ASIA
Tiang Sirikhanth,Thailand,1227006295,Start,66.0,SOUTHEAST ASIA
Vichien Khaokham,Thailand,1192271750,Stub,66.0,SOUTHEAST ASIA
Luang Wichitwathakan,Thailand,1250036285,C,66.0,SOUTHEAST ASIA
Jacques Amouzou,Togo,1236879215,Start,9.1,WESTERN AFRICA
Myriam Dossou D'Almeida,Togo,1244179914,,9.1,WESTERN AFRICA
Issifou Tabiou Taffa,Togo,1181550325,,9.1,WESTERN AFRICA
Kodjo Amegnisso Tossou,Togo,1236879216,Stub,9.1,WESTERN AFRICA
Clément Nyaletsossi Voule,Togo,1230364278,Start,9.1,WESTERN AFRICA
Sani Yaya,Togo,1194998590,Start,9.1,WESTERN AFRICA
Solomone Ula Ata,Tonga,1245416558,Start,0.1,OCEANIA
Shirley Waldemar Baker,Tonga,1242004639,C,0.1,OCEANIA
Enele Maʻafu,Tonga,1186703938,C,0.1,OCEANIA
Siaosi Tukuʻaho,Tonga,1230153470,Stub,0.1,OCEANIA
Semisi Sika,Tonga,1224037686,Start,0.1,OCEANIA
Sione Tupou Mateialona,Tonga,1222110849,Stub,0.1,OCEANIA
Siosateki Tonga,Tonga,1222110851,Stub,0.1,OCEANIA
Tevita Tuʻivakano,Tonga,1236426768,Stub,0.1,OCEANIA
Viliami Tupoulahi Mailefihi Tuku'aho,Tonga,1233799663,C,0.1,OCEANIA
ʻUluvalu,Tonga,1233799725,Start,0.1,OCEANIA
Henry Alcazar,Trinidad and Tobago,1248439386,C,1.4,CARIBBEAN
